,Date,approve_mean,disapprove_mean,Issue,approve_std,disapprove_std,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
26,2025-02-23,45.59339532822085,47.891963281363935,economy,3.626656215754819,4.022452890896015,52.7016415111003,38.4851491453414,55.77597094752012,40.00795561520775
27,2025-02-24,45.59348361909047,47.89230245191051,economy,3.626574486861078,4.021784758213819,52.70156961333818,38.48539762484276,55.775000578009596,40.009604325811424
28,2025-02-25,45.832973652828635,47.43846147576251,economy,3.4043974394808,3.879861931319501,52.505592634211006,39.160354671446264,55.04299086114873,39.83393209037629
29,2025-02-26,45.83293619441037,47.43901115066184,economy,3.4044293585152303,3.8793310773523517,52.50561773710022,39.16025465172052,55.04250006227245,39.83552223905123
30,2025-02-27,45.8328969272687,47.43958736725472,economy,3.4044628180336995,3.878774428852867,52.50564405061475,39.16014980392265,55.04198524780634,39.837189486703096
31,2025-02-28,46.97978747285568,47.71750676151413,economy,3.746232072602872,3.4845819299518226,54.322402335157314,39.63717261055405,54.547287344219704,40.887726178808556
32,2025-03-01,46.97897366720448,47.717815359902254,economy,3.746166197572643,3.484297826137942,54.321459414446856,39.6364879199621,54.54703909913262,40.88859162067189
33,2025-03-02,46.97812353865516,47.71813773207996,economy,3.746097192275716,3.484000987877065,54.320474035515566,39.63577304179476,54.546779668319004,40.889495795840915
34,2025-03-03,46.977236392456696,47.71847414149966,economy,3.746024975171436,3.4836911654353586,54.31944534379271,39.635027441120684,54.546508825752966,40.89043945724636
35,2025-03-04,46.30293998524811,47.545295677573385,economy,3.978381510918109,3.1569562980506807,54.1005677466476,38.50531222384862,53.73293002175272,41.35766133339405
36,2025-03-05,46.30284449867022,47.54574729419219,economy,3.978034008758432,3.1570207636936,54.09979115583675,38.50589784150369,53.733507991031644,41.357986597352735
37,2025-03-06,46.30274506558692,47.5462175763395,economy,3.977672109466864,3.1570878236696003,54.09898240014197,38.50650773103187,53.734109710731914,41.35832544194709
38,2025-03-07,46.30264160254885,47.54670691870016,economy,3.977295505047215,3.157157525660031,54.09814079244139,38.507142412656314,53.73473566899382,41.3586781684065
39,2025-03-08,46.30253402504412,47.54721572098466,economy,3.9769038833365293,3.157229917464942,54.09726563638372,38.50780241370452,53.735386359215944,41.359045082753376
40,2025-03-09,46.257000292928176,47.792681063418584,economy,3.9052669319014384,3.3273008828060884,53.91132347945499,38.60267710640136,54.31419079371852,41.27117133311865
41,2025-03-10,43.66535302107491,48.84335701337772,economy,5.046479910823285,3.416199158563371,53.556453646288546,33.77425239586127,55.53910736416193,42.14760666259351
42,2025-03-11,43.94986971999125,48.72310549328557,economy,4.830540182760041,3.242594034278606,53.41772847820093,34.48201096178157,55.07858980047164,42.367621186099505
43,2025-03-12,43.57890838908634,48.87692755344816,economy,4.794587454773814,3.1502401611189974,52.976299800443016,34.18151697772966,55.051398269241396,42.70245683765493
44,2025-03-13,43.58202289562844,48.875718192484435,economy,4.794399113303613,3.15052895336227,52.979045157703524,34.18500063355336,55.05075494107449,42.70068144389438
45,2025-03-14,43.58525552024415,48.874462966345796,economy,4.794201481267912,3.150828179174547,52.98189042352925,34.18862061695904,55.050086197527904,42.69883973516369
46,2025-03-15,43.58860889296476,48.873160853792704,economy,4.7939941550467,3.151138023560124,52.98483743685629,34.192380349073225,55.049391379970544,42.696930327614865
47,2025-03-16,43.133446209893556,50.33605627335534,economy,4.613011257512336,4.746561856737485,52.17494827461773,34.09194414516938,59.63931751256081,41.03279503414987
48,2025-03-17,43.1852643982462,51.22020852345742,economy,4.2063683683824955,4.751522130253153,51.42974640027589,34.940782396216505,60.5331918987536,41.907225148161245
49,2025-03-18,43.561316042161856,50.89720166507156,economy,4.1777616464572995,4.63693998582578,51.74972886921816,35.37290321510555,59.98560403729009,41.80879929285304
50,2025-03-19,44.00000594664185,50.606388329090564,economy,4.188367079202157,4.49200198703616,52.209205421878075,35.790806471405624,59.410712223681436,41.80206443449969
51,2025-03-20,44.00153985322193,50.60302152547749,economy,4.189009809359383,4.491426943764561,52.21199907956632,35.79108062687754,59.40621833525603,41.799824715698946
52,2025-03-21,44.003129246762306,50.59953293237547,economy,4.189675092954306,4.4908283586917666,52.214892428952744,35.79136606457187,59.40155651541133,41.797509349339606
53,2025-03-22,44.0047752891534,50.595919999527,economy,4.190363341652209,4.490205497821673,52.217887438791735,35.791663139515066,59.39672277525748,41.79511722379652
54,2025-03-23,44.006479105606566,50.59218025718218,economy,4.191074947073198,4.489557621946356,52.22098600187003,35.7919722093431,59.39171319619704,41.79264731816732
55,2025-03-24,44.00824177732343,50.58831133218886,economy,4.191810277649231,4.488883989043828,52.224189921515915,35.79229363313094,59.38652395071476,41.79009871366296
56,2025-03-25,44.2460105834857,50.49642784116063,economy,4.0247873111934505,4.252942810517745,52.13459371342486,36.357427453546535,58.83219574977541,42.160659932545855
57,2025-03-26,44.24699581315408,50.49298893432124,economy,4.025948326669892,4.2529001271125955,52.13785453342707,36.35613709288109,58.82867318346193,42.15730468518055
58,2025-03-27,44.39763244027989,51.30187879258299,economy,3.654258738539826,4.210851948802211,51.55997956781795,37.23528531274184,59.55514861223532,43.04860897293066
59,2025-03-28,44.95318197698368,51.361884988644476,economy,3.643236856545715,3.8996999577139775,52.09392621581328,37.812437738154074,59.00529690576387,43.71847307152508
60,2025-03-29,44.95206009131877,51.35697740782919,economy,3.645299300221254,3.901494705340395,52.09684671975243,37.807273462885114,59.00390703029637,43.710047785362015
61,2025-03-30,44.95090000986512,51.35190274321399,economy,3.6474303726427775,3.9033432003535924,52.09986354024497,37.80193647948528,59.00245541590703,43.70135007052095
62,2025-03-31,44.949701095995046,51.346658209932244,economy,3.6496310852971745,3.9052457232132016,52.102978023177506,37.796424168812585,59.000939827430116,43.69237659243437
63,2025-04-01,45.17138584293481,51.0749649486073,economy,3.410420496625419,3.6595804257406868,51.85581001632063,38.48696166954899,58.24774258305905,43.902187314155555
64,2025-04-02,44.61604635213405,51.109755004141626,economy,3.850429228454926,3.532108721644223,52.162887639905705,37.06920506436239,58.0326880985643,44.18682190971895
65,2025-04-03,44.61613881435917,51.10589800475163,economy,3.851533474881955,3.534923413596778,52.1651444251278,37.06713320359054,58.03434789540132,44.17744811410194
66,2025-04-04,44.616234306824325,51.101914600942166,economy,3.8526735759295425,3.537823586111817,52.16747451564623,37.06499409800242,58.036048829721324,44.16778037216301
67,2025-04-05,44.61633286998562,51.0978031051129,economy,3.8538499823437173,3.5408098267644124,52.16987883537931,37.06278690459193,58.03779036557115,44.15781584465466
68,2025-04-06,44.61643453977806,51.09356201825914,economy,3.85506308935488,3.543882556838683,52.17235819491363,37.0605108846425,58.03957182966296,44.14755220685532
69,2025-04-07,44.02460804113344,51.96991856804593,economy,3.7077465674079524,3.580421430394806,51.29179131325303,36.75742476901385,58.98754457161974,44.95229256447211
70,2025-04-08,43.959209618887556,52.03161338036821,economy,3.550868723473843,3.4314125061211227,50.91891231689629,36.99950692087882,58.757181892365615,45.30604486837081
71,2025-04-09,43.961712420975275,52.02479210010057,economy,3.553342242077098,3.4357579469219317,50.92626321544638,36.997161626504166,58.758877676067556,45.29070652413358
72,2025-04-10,43.96429478475832,52.017753977828185,economy,3.555890741483245,3.440221594837626,50.93384063806548,36.99474893145116,58.76058830370993,45.27491965194644
73,2025-04-11,44.00531176261742,52.51722549863136,economy,3.3100579081225803,3.449172625002282,50.49302526253767,37.51759826269716,59.27760384363583,45.75684715362689
74,2025-04-12,44.00752455658406,52.50863215062524,economy,3.313622010992978,3.454315462221152,50.502223698130294,37.512825415037824,59.2790904565787,45.73817384467178
75,2025-04-13,44.00980620740759,52.49977139817803,economy,3.3172914647068015,3.4595879748975324,50.511697478232925,37.50791493658226,59.28056382897719,45.71897896737886
