,Date,net,net_std,net_upper_CI,net_lower_CI
159,2025-07-01,-5.591328294123257,5.5836873870345265,5.352698984464415,-16.53535557271093
160,2025-07-02,-5.591328294123256,5.583687387034527,5.352698984464418,-16.53535557271093
161,2025-07-03,-5.591328294123256,5.5836873870345265,5.352698984464416,-16.535355572710927
162,2025-07-04,-5.591328294123256,5.5836873870345265,5.352698984464416,-16.535355572710927
163,2025-07-05,-5.5913282941232545,5.5836873870345265,5.352698984464418,-16.535355572710927
164,2025-07-06,-5.600121030339451,5.539251067197686,5.256811061368013,-16.457053122046915
165,2025-07-07,-5.913506502832616,5.491702493976461,4.850230385361247,-16.67724339102648
166,2025-07-08,-5.310373828665169,5.278834245735101,5.03614129297563,-15.656888950305968
167,2025-07-09,-5.310373828665168,5.2788342457351005,5.036141292975629,-15.656888950305966
168,2025-07-10,-4.569287748114545,5.285570574037474,5.790430576998905,-14.929006073227995
169,2025-07-11,-4.5692877481145455,5.285570574037474,5.790430576998904,-14.929006073227995
170,2025-07-12,-4.569287748114545,5.285570574037474,5.790430576998905,-14.929006073227995
171,2025-07-13,-4.747954546831376,5.240949502458422,5.524306477987131,-15.020215571649882
172,2025-07-14,-6.707666668546688,5.293816201265885,3.668213085934447,-17.083546423027823
173,2025-07-15,-6.707666668546688,5.293816201265885,3.668213085934447,-17.083546423027823
174,2025-07-16,-6.325908151078459,5.308204679083394,4.078173019924992,-16.72998932208191
175,2025-07-17,-6.325908151078457,5.308204679083394,4.078173019924994,-16.72998932208191
176,2025-07-18,-6.325908151078457,5.308204679083394,4.078173019924994,-16.72998932208191
177,2025-07-19,-6.325908151078459,5.308204679083394,4.078173019924992,-16.72998932208191
178,2025-07-20,-6.644630033372631,5.579100282870543,4.290406521053634,-17.579666587798897
179,2025-07-21,-7.7757780617891825,4.38806606330022,0.8248314222792494,-16.376387545857614
180,2025-07-22,-6.714058641559046,4.600338719756403,2.302605249163503,-15.730722532281597
181,2025-07-23,-6.714058641559046,4.600338719756403,2.302605249163503,-15.730722532281597
182,2025-07-24,-6.493831155124531,4.797133870220323,2.9085512305073022,-15.896213540756364
183,2025-07-25,-6.493831155124532,4.797133870220324,2.908551230507303,-15.896213540756367
184,2025-07-26,-6.493831155124532,4.797133870220324,2.908551230507303,-15.896213540756367
185,2025-07-27,-6.924389707775274,5.065867445999019,3.0047104863828027,-16.85348990193335
186,2025-07-28,-7.191099342152475,4.814520668598622,2.245361168300823,-16.62755985260577
187,2025-07-29,-7.264814857908117,4.792362658759307,2.128215953260124,-16.65784566907636
188,2025-07-30,-7.264814857908118,4.7923626587593064,2.1282159532601215,-16.65784566907636
189,2025-07-31,-6.637625703159369,4.956374593739627,3.076868500570299,-16.352119906889037
190,2025-08-01,-6.637625703159369,4.956374593739627,3.076868500570299,-16.352119906889037
191,2025-08-02,-6.637625703159369,4.956374593739627,3.076868500570299,-16.352119906889037
192,2025-08-03,-6.631385846707372,4.925469842779024,3.0225350451395157,-16.285306738554258
193,2025-08-04,-6.893421108351676,4.915491683405145,2.7409425911224083,-16.52778480782576
194,2025-08-05,-6.893421108351677,4.915491683405146,2.7409425911224092,-16.527784807825764
195,2025-08-06,-6.893421108351676,4.915491683405145,2.7409425911224083,-16.52778480782576
196,2025-08-07,-6.893421108351676,4.915491683405145,2.7409425911224083,-16.52778480782576
197,2025-08-08,-6.893421108351676,4.915491683405145,2.7409425911224083,-16.52778480782576
198,2025-08-09,-6.893421108351674,4.915491683405145,2.74094259112241,-16.52778480782576
199,2025-08-10,-6.836192282176653,4.879958562459336,2.728526500243645,-16.40091106459695
200,2025-08-11,-7.107417386380901,4.698054859543107,2.100770138323587,-16.31560491108539
201,2025-08-12,-7.107417386380901,4.698054859543106,2.100770138323587,-16.31560491108539
202,2025-08-13,-7.107417386380902,4.698054859543107,2.100770138323586,-16.31560491108539
203,2025-08-14,-6.6376034754067215,4.625910312735526,2.4291807375549093,-15.704387688368353
204,2025-08-15,-6.63760347540672,4.625910312735526,2.429180737554911,-15.70438768836835
205,2025-08-16,-6.637603475406721,4.625910312735526,2.42918073755491,-15.704387688368351
206,2025-08-17,-3.5675282021097083,7.810875384696729,11.74178755189588,-18.876843956115298
207,2025-08-18,-5.06904249353897,6.480938769176277,7.6335974940465325,-17.771682481124472
208,2025-08-19,-5.069042493538969,6.480938769176277,7.633597494046533,-17.771682481124472
209,2025-08-20,-5.505282277786755,6.977697841644226,8.17100549183593,-19.181570047409437
210,2025-08-21,-4.564534758121011,6.5517330420961475,8.276862004387437,-17.40593152062946
211,2025-08-22,-4.56453475812101,6.551733042096147,8.276862004387437,-17.40593152062946
212,2025-08-23,-4.56453475812101,6.551733042096147,8.276862004387437,-17.40593152062946
213,2025-08-24,-4.538917353414976,6.49528531261204,8.191841859304624,-17.269676566134574
214,2025-08-25,-6.921974504259443,7.467870796393882,7.715052256672565,-21.55900126519145
215,2025-08-26,-6.309246084041634,6.764467500344913,6.949110216634395,-19.567602384717663
216,2025-08-27,-6.309246084041634,6.764467500344913,6.949110216634395,-19.567602384717663
217,2025-08-28,-5.808632117789634,6.793836969326797,7.507288342090889,-19.12455257767016
218,2025-08-29,-5.808632117789633,6.793836969326796,7.507288342090888,-19.124552577670155
219,2025-08-30,-5.808632117789634,6.793836969326797,7.507288342090889,-19.12455257767016
220,2025-08-31,-5.778404475072508,6.588271151570453,7.134606982005579,-18.691415932150594
221,2025-09-01,-5.778404475072508,6.588271151570454,7.134606982005581,-18.691415932150598
222,2025-09-02,-5.034284462768619,7.7787991839598085,10.212161937792605,-20.280730863329843
223,2025-09-03,-4.506798408355835,7.717526237635763,10.619553017410261,-19.63314983412193
224,2025-09-04,-4.506798408355836,7.717526237635764,10.619553017410261,-19.633149834121934
225,2025-09-05,-4.506798408355834,7.717526237635763,10.619553017410261,-19.63314983412193
226,2025-09-06,-4.506798408355835,7.717526237635763,10.619553017410261,-19.63314983412193
227,2025-09-07,-4.506798408355835,7.717526237635764,10.619553017410261,-19.633149834121934
228,2025-09-08,-5.23066896821706,7.404616478004647,9.282379328672048,-19.74371726510617
229,2025-09-09,-5.710336923450735,6.470694213606126,6.972223735217271,-18.392897582118742
230,2025-09-10,-5.710336923450735,6.470694213606126,6.972223735217271,-18.392897582118742
231,2025-09-11,-5.1108888193165685,6.059002851567368,6.764756769755473,-16.98653440838861
232,2025-09-12,-5.1108888193165685,6.059002851567368,6.764756769755473,-16.98653440838861
233,2025-09-13,-5.1108888193165685,6.059002851567368,6.764756769755473,-16.98653440838861
234,2025-09-14,-5.11150249922923,5.996278452266163,6.64120326721245,-16.86420826567091
235,2025-09-15,-6.176065114187382,5.695144826755242,4.986418746252892,-17.338548974627656
236,2025-09-16,-6.176065114187382,5.695144826755242,4.986418746252892,-17.338548974627656
237,2025-09-17,-5.277142517667739,6.169835203993464,6.815734482159449,-17.370019517494928
238,2025-09-18,-5.620183560931559,6.280481180819001,6.689559553473683,-17.9299266753368
239,2025-09-19,-5.62018356093156,6.280481180819001,6.689559553473682,-17.9299266753368
240,2025-09-20,-6.209680349977053,6.887448196518712,7.289718115199624,-19.70907881515373
241,2025-09-21,-8.1271849637818,7.131798132787329,5.851139376481365,-22.105509304044965
242,2025-09-22,-8.31087473899242,6.246929589922651,3.933107257255976,-20.554856735240815
243,2025-09-23,-8.310874738992421,6.246929589922653,3.933107257255978,-20.55485673524082
244,2025-09-24,-8.007773267198697,5.952431071267499,3.658991632485602,-19.674538166882996
245,2025-09-25,-8.007773267198697,5.952431071267499,3.658991632485602,-19.674538166882996
246,2025-09-26,-8.430490120818977,5.521882917096382,2.392400396689931,-19.253380638327883
247,2025-09-27,-8.760332003699677,5.0311989822081244,1.1008180014282463,-18.6214820088276
248,2025-09-28,-8.708906445471394,5.01366447869598,1.1178759327727263,-18.535688823715514
249,2025-09-29,-8.996398133913265,4.640737484981276,0.09944733665003547,-18.092243604476565
250,2025-09-30,-7.693384157317363,6.0152297952910265,4.096466241453049,-19.483234556087773
251,2025-10-01,-7.040076738653536,6.375479801334917,5.455863671962902,-19.536017149269973
252,2025-10-02,-6.672294554085054,6.091152191402527,5.266363741063898,-18.610952849234007
253,2025-10-03,-6.672294554085054,6.091152191402527,5.266363741063898,-18.610952849234007
254,2025-10-04,-6.672294554085054,6.091152191402527,5.266363741063898,-18.610952849234007
255,2025-10-05,-6.712673474212089,5.998591080022361,5.0445650426317385,-18.469911991055916
256,2025-10-06,-7.04034892349299,5.914574739101376,4.552217565145705,-18.632915412131688
257,2025-10-07,-7.04034892349299,5.914574739101376,4.552217565145705,-18.632915412131688
258,2025-10-08,-7.04034892349299,5.914574739101375,4.552217565145703,-18.632915412131684
259,2025-10-09,-5.906569557694356,6.429174012504716,6.694611506814887,-18.5077506222036
260,2025-10-10,-5.906569557694355,6.429174012504715,6.694611506814886,-18.507750622203595
261,2025-10-11,-5.906569557694355,6.429174012504715,6.694611506814886,-18.507750622203595
262,2025-10-12,-5.906569557694356,6.429174012504716,6.694611506814887,-18.5077506222036
