,Date,approve_mean,disapprove_mean,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
147,2025-06-19,45.118637918285586,51.70597372539531,53.244160398774056,36.993115437797115,58.879417087110355,44.532530363680266
148,2025-06-20,44.99487996286246,51.819864049950965,53.24011979658919,36.749640129135734,59.13700029517319,44.50272780472874
149,2025-06-21,44.99487996286246,51.819864049950965,53.24011979658919,36.749640129135734,59.13700029517319,44.50272780472874
150,2025-06-22,44.82258638085537,51.92051283992803,52.942889719494886,36.70228304221585,59.03840561133417,44.80262006852189
151,2025-06-23,44.317804031826384,52.27818704194374,52.38484971467776,36.250758348975005,59.27302050842163,45.283353575465846
152,2025-06-24,44.12866714859845,52.368444084145025,52.07385844177235,36.183475855424554,59.178010973663916,45.558877194626135
153,2025-06-25,44.09997048831255,51.919269686746276,51.39938996358128,36.80055101304382,58.67849335083697,45.16004602265558
154,2025-06-26,44.53549117924118,51.61548077622046,52.262874385659714,36.80810797282264,58.51296151773453,44.718000034706385
155,2025-06-27,44.53549117924118,51.61548077622046,52.262874385659714,36.80810797282264,58.51296151773453,44.718000034706385
156,2025-06-28,44.53549117924118,51.61548077622046,52.262874385659714,36.80810797282264,58.51296151773453,44.718000034706385
157,2025-06-29,44.58251777727254,51.58224819404475,52.280357197592664,36.88467835695242,58.44221830357077,44.722278084518734
158,2025-06-30,44.081091654291235,52.00017165531303,51.54706453146514,36.61511877711733,58.65431239619061,45.34603091443545
159,2025-07-01,44.08109165429124,52.00017165531303,51.547064531465146,36.61511877711734,58.65431239619061,45.34603091443545
160,2025-07-02,44.081091654291235,52.000171655313025,51.54706453146514,36.61511877711733,58.654312396190605,45.346030914435445
161,2025-07-03,44.08109165429122,52.000171655313025,51.547064531465125,36.61511877711732,58.654312396190605,45.346030914435445
162,2025-07-04,44.081091654291235,52.00017165531304,51.54706453146514,36.61511877711733,58.65431239619062,45.34603091443546
163,2025-07-05,44.08109165429124,52.00017165531304,51.547064531465146,36.61511877711734,58.65431239619062,45.34603091443546
164,2025-07-06,44.111812732631904,51.99037459447874,51.50280983224947,36.72081563301434,58.56950815765865,45.41124103129882
165,2025-07-07,43.90730460464789,52.07381454895397,50.97331297184412,36.84129623745166,58.298536778155885,45.84909231975205
166,2025-07-08,44.199236383579,51.783606486135646,51.172689854005355,37.22578291315264,57.982813504562166,45.584399467709126
167,2025-07-09,44.199236383579,51.783606486135646,51.172689854005355,37.22578291315264,57.982813504562166,45.584399467709126
168,2025-07-10,44.76816260655184,51.071587893886374,52.02728030410691,37.50904490899677,57.60127494168686,44.54190084608589
169,2025-07-11,44.76816260655184,51.071587893886395,52.02728030410691,37.50904490899677,57.60127494168688,44.54190084608591
170,2025-07-12,44.76816260655184,51.07158789388639,52.02728030410691,37.50904490899677,57.601274941686874,44.5419008460859
171,2025-07-13,44.08177765119392,51.753958650220795,51.68659478025387,36.476960522133965,58.61748154847555,44.89043575196604
172,2025-07-14,43.50157439868285,52.33261499679249,50.63250899106448,36.37063980630121,58.699521711769854,45.96570828181513
173,2025-07-15,43.501574398682855,52.33261499679249,50.63250899106449,36.37063980630122,58.699521711769854,45.96570828181513
174,2025-07-16,44.212158672621655,52.46296523413516,51.84191135536706,36.58240598987625,58.781211194767074,46.14471927350325
175,2025-07-17,44.212158672621655,52.46296523413516,51.84191135536706,36.58240598987625,58.781211194767074,46.14471927350325
176,2025-07-18,43.896375214464484,53.47586682567818,50.61043670625316,37.18231372267581,59.99895087633926,46.952782775017106
177,2025-07-19,43.89637521446448,53.475866825678175,50.610436706253154,37.1823137226758,59.99895087633925,46.9527827750171
178,2025-07-20,43.85937874391004,53.51009717243634,50.621385818234714,37.09737166958537,60.069639985649644,46.950554359223034
