,Date,economy_avg,foreign_policy_avg,immigration_avg,inflation_avg,economy_std,foreign_policy_std,immigration_std,inflation_std,trade_tariffs_avg,trade_tariffs_std,healthcare_avg,healthcare_std,crime_avg,crime_std,economy_upper_CI,economy_lower_CI,foreign_policy_upper_CI,foreign_policy_lower_CI,immigration_upper_CI,immigration_lower_CI,inflation_upper_CI,inflation_lower_CI,trade_tariffs_upper_CI,trade_tariffs_lower_CI,healthcare_upper_CI,healthcare_lower_CI,crime_upper_CI,crime_lower_CI
20,2025-02-19,-3.037473842245273,-4.25126960340355,3.816002980298661,-8.744709731110996,6.2693287638724495,5.961006768357084,6.7488206218655415,8.690732099222618,-7.172593003213306,5.147630479284803,-10.503341433045549,4.372892009259184,7.263365006910786,4.568326840921586,3.2318549216271766,-9.306802606117722,1.709737164953534,-10.212276371760634,10.564823602164203,-2.9328176415668805,-0.053977631888377786,-17.435441830333616,-2.0249625239285027,-12.32022348249811,-6.130449423786365,-14.876233442304732,11.83169184783237,2.6950381659892004
21,2025-02-20,-2.8450260416764523,-4.13829273567302,5.154385023676349,-9.161508671446006,5.780190303901199,5.176802584983299,6.908667644805151,6.764239102222544,-7.173020689698708,5.147467231166388,-10.497426027666892,4.37431272166504,7.263451900646098,4.568288192638828,2.9351642622247462,-8.625216345577652,1.0385098493102785,-9.315095320656319,12.0630526684815,-1.7542826211288016,-2.397269569223462,-15.92574777366855,-2.02555345853232,-12.320487920865096,-6.123113306001851,-14.871738749331932,11.831740093284926,2.6951637080072697
22,2025-02-21,-2.8461905421076974,-4.138677339658477,5.154987602269548,-9.161938585873092,5.780524544681319,5.177128149636874,6.90941005425906,6.76424908972533,-7.17373526904966,5.147018858465318,-10.490425267287153,4.3758771998345765,7.263236463917436,4.568158737971245,2.934334002573622,-8.626715086789016,1.0384508099783973,-9.31580548929535,12.064397656528609,-1.7544224519895115,-2.3976894961477617,-15.92618767559842,-2.026716410584342,-12.320754127514977,-6.114548067452576,-14.866302467121729,11.831395201888682,2.6950777259461907
23,2025-02-22,-2.8477771641814478,-4.139193371919593,5.155865502106141,-9.162931767500552,5.780745625450466,5.177392949417582,6.910292731010983,6.763985875338293,-7.174769945428571,5.146251222438734,-10.482216675530402,4.3775955219373115,7.26268183027184,4.567927573382672,2.9329684612690183,-8.628522789631914,1.0381995774979895,-9.316586321337175,12.066158233117125,-1.7544272289048424,-2.398945892162259,-15.926917642838845,-2.028518722989838,-12.321021167867304,-6.104621153593091,-14.859812197467715,11.830609403654513,2.6947542568891683
24,2025-02-23,-2.8498332985361556,-4.13985533655366,5.157050242419531,-9.164555218083981,5.780838273421377,5.1775884321991885,6.91133007347464,6.763415892796523,-7.176160893454192,5.145126970959944,-10.472662723877932,4.379477787481756,7.2617477499816605,4.567582704954523,2.9310049748852216,-8.630671571957533,1.0377330956455282,-9.317443768752849,12.06838031589417,-1.7542798310551095,-2.401139325287458,-15.927971110880504,-2.031033922494248,-12.321287864414135,-6.093184936396176,-14.852140511359687,11.829330454936184,2.6941650450271375
25,2025-02-24,-2.852410723427097,-4.1406790068861845,5.158576289102415,-9.166882109693912,5.780785617061952,5.177705242709237,6.9125377414225655,6.762502217202716,-6.502990243957075,5.848379166830773,-10.461608313150116,4.3815338881819645,7.260390262695554,4.567110914822301,2.928374893634855,-8.633196340489048,1.0370262358230526,-9.318384249595422,12.071114030524981,-1.7539614523201505,-2.404379892491196,-15.929384326896628,-0.6546110771263018,-12.351369410787846,-6.080074424968151,-14.84314220133208,11.827501177517856,2.6932793478732533
26,2025-02-25,-2.406213538033108,-4.141681539150129,5.1604813613045275,-9.042841757826785,5.728450789007036,5.17773314765633,6.913932774621077,6.090692896745147,-6.505422725337202,5.846689092005084,-10.448877705077829,4.383773185374106,8.191990197511934,4.123106070874423,3.322237250973928,-8.134664327040145,1.0360516085062006,-9.319414686806459,12.074414135925604,-1.753451413316549,-2.952148861081638,-15.133534654571932,-0.6587336333321181,-12.352111817342287,-6.0651045197037226,-14.832650890451934,12.315096268386357,4.068884126637512
27,2025-02-26,-2.409710638485447,-4.142881599942218,5.162806782372878,-9.0460863399122,5.728355808816059,5.177660951291495,6.915533726547207,6.089317880361252,-6.508251528223319,5.844701801304643,-10.434270760150936,4.386204058109484,8.190038171141204,4.1230471953112104,3.318645170330612,-8.138066447301506,1.0347793513492771,-9.320542551233713,12.078340508920085,-1.752726944174329,-2.9567684595509487,-15.135404220273452,-0.6635497269186761,-12.352953329527962,-6.048066702041452,-14.820474818260418,12.313085366452414,4.066990975829993
28,2025-02-27,-2.4137827098965126,-4.14429950979441,5.165597883506056,-9.050098520647365,5.728108679881658,5.177476399686841,6.9173608157513895,6.087443893703924,-6.511516340391126,5.842386357404022,-10.417558293658484,4.388833271159305,8.1877803583709,4.12287727030989,3.3143259699851457,-8.14189138977817,1.033176889892431,-9.321775909481252,12.082958699257446,-1.7517629322453336,-2.9626546269434417,-15.137542414351289,-0.669129982987104,-12.35390269779515,-6.028725022499179,-14.806391564817789,12.31065762868079,4.064903088061009
29,2025-02-28,-1.0455494889348904,-4.145957405657329,6.177740605464979,-8.328990529387994,5.339854615776502,5.177166071660894,5.976345959790934,4.509135278468907,-6.515260494605537,5.839708772117559,-10.39847630158441,4.391665090443597,8.185186162178518,4.122582601524182,4.2943051268416115,-6.385404104711392,1.0312086660035646,-9.323123477318223,12.154086565255913,0.20139464567404453,-3.819855250919087,-12.838125807856901,-0.6755517224879775,-12.354969266723096,-6.006811211140812,-14.790141392028007,12.3077687637027,4.062603560654336
30,2025-03-01,-1.0492870037505007,-4.147879425648238,6.180684856142225,-8.332119600756313,5.340317378778035,5.176715253847342,5.97752005539085,4.507535949260077,-6.450411440327065,5.43738247154628,-10.376718725111825,4.394700041344631,8.18222212316754,4.122148068041547,4.2910303750275345,-6.389604382528536,1.028835828199104,-9.32459467949558,12.158204911533076,0.20316480075137466,-3.824583651496236,-12.839655550016388,-1.0130289687807856,-11.887793911873345,-5.982018683767194,-14.771418766456456,12.304370191209086,4.060074055125993
31,2025-03-02,-1.0533398232461249,-4.150091920092157,6.184263678435401,-8.335731939816537,5.340656375519008,5.176107796872202,5.978646934923399,4.505345903144391,-5.699416619897382,6.11073656001453,-10.35192830702774,4.397933157479112,8.178851595497031,4.1215569421701135,4.287316552272883,-6.393996198765133,1.0260158767800451,-9.326199716964359,12.1629106133588,0.2056167435120022,-3.830386036672145,-12.841077842960928,0.41131994011714834,-11.81015317991191,-5.953995149548628,-14.74986146450685,12.300408537667145,4.057294653326918
32,2025-03-03,-1.057734552720359,-4.152623693710424,6.188545936319943,-8.339875677593144,5.340854505372312,5.175325948948184,5.979716035121557,4.502496861676245,-5.704109193004136,6.108118317279502,-10.323684930454785,4.401351494975068,8.175034372142497,4.120790677927454,4.283119952651953,-6.398589058092671,1.0227022552377596,-9.32794964265861,12.168261971441499,0.20882990119838585,-3.8373788159168987,-12.842372539269387,0.4040091242753663,-11.812227510283638,-5.922333435479717,-14.725036425429852,12.29582505006995,4.054243694215042
33,2025-03-04,-1.53513948415562,-5.542273371019661,6.9500344621779755,-9.294264382105538,5.3842681460817055,5.607193894941245,5.839943205373966,6.236077746290312,-11.533103697739762,5.240421984570817,-7.032919228673655,4.090912609761816,7.961190222051154,3.431316396225256,3.8491286619260854,-6.919407630237325,0.0649205239215842,-11.149467265960906,12.789977667551941,1.1100912568040098,-3.0581866358152263,-15.530342128395851,-6.292681713168944,-16.773525682310577,-2.9420066189118392,-11.123831838435471,11.39250661827641,4.529873825825898
34,2025-03-05,-1.53970777226789,-5.544436451785493,6.955428137609724,-9.298351966876067,5.383774355164713,5.6055183392613,5.839972376302601,6.232975412950681,-11.534696120441236,5.237393196689858,-6.999722733408244,4.0712313672647635,7.957832770478204,3.4300561908192457,3.8440665828968226,-6.923482127432603,0.06108188747580723,-11.149954791046792,12.795400513912325,1.115455761307123,-3.065376553925386,-15.531327379826749,-6.297302923751378,-16.772089317131094,-2.92849136614348,-11.070954100673006,11.387888961297449,4.527776579658958
35,2025-03-06,-1.5447612744895869,-5.547216329077545,6.96181865486838,-9.303102968892073,5.383082607303187,5.603620178711169,5.839762707312087,6.229476006898415,-11.536900158317799,5.233732927315947,-6.961612782103424,4.048203203535329,7.954024849887464,3.4284132280551565,3.8383213328136003,-6.927843881792774,0.05640384963362344,-11.150836507788714,12.801581362180467,1.1220559475562935,-3.073626961993658,-15.53257897579049,-6.303167231001852,-16.770633085633747,-2.9134095785680953,-11.009815985638753,11.38243807794262,4.525611621832308
36,2025-03-07,-1.550346087456476,-5.550681307258449,6.969313966753713,-9.30858476806608,5.382168835348998,5.601476476671339,5.839281440794965,6.2255396607941975,-11.539784759393342,5.229372939969099,-6.917969486410808,4.021245720403992,7.9497215676926505,3.426342685250291,3.831822747892522,-6.932514922805474,0.05079516941288986,-11.152157783929788,12.808595407548678,1.1300325259587485,-3.0830451072718823,-15.534124428860277,-6.310411819424243,-16.76915769936244,-2.896723766006816,-10.9392152068148,11.376064252942943,4.523378882442359
37,2025-03-08,-1.5549289396692545,-5.551209801981465,6.978400027716383,-9.31369638791045,5.381720718944372,5.600567558186843,5.83795246482926,6.220614751876689,-11.541910778429347,5.225349907713006,-6.868076749999677,3.9896402206640884,7.944873450985684,3.423794674110083,3.8267917792751174,-6.936649658613627,0.04935775620537797,-11.151777360168309,12.816352492545644,1.1404475628871227,-3.0930816360337614,-15.534311139787139,-6.316560870716342,-16.767260686142354,-2.8784365293355885,-10.857716970663766,11.368668125095766,4.521078776875601
38,2025-03-09,-2.0025535913616226,-6.904756109806682,7.2037916462748885,-9.319540866065179,5.4914858290344215,6.257087336267337,5.69878177781006,6.215100578070824,-11.613684021936942,5.6878935216861946,-8.07266598083127,3.7393457680042435,7.939425845050732,3.4207134949506286,3.488932237672799,-7.494039420396044,-0.6476687735393449,-13.16184344607402,12.902573424084949,1.5050098684648283,-3.104440287994355,-15.534641444136003,-5.925790500250748,-17.301577543623136,-4.333320212827026,-11.812011748835513,11.36013934000136,4.5187123501001025
39,2025-03-10,-6.542792070751321,-8.040581541680684,5.801973940037012,-9.326191039595791,6.588371559013239,5.4239287333268305,5.264699322334481,6.20893844234725,-11.616903110984346,5.683042471534023,-8.071607847499127,3.736808637718301,7.933318205782482,3.4170367434845947,0.045579488261918044,-13.13116362976456,-2.6166528083538534,-13.464510275007514,11.066673262371493,0.5372746177025309,-3.117252597248541,-15.535129481943041,-5.933860639450323,-17.29994558251837,-4.334799209780826,-11.808416485217428,11.350354949267077,4.516281462297886
40,2025-03-11,-7.211892336372237,-7.8673702613799374,7.613385268343489,-11.270564088633419,5.715591100592117,3.8692307155384094,5.339762350952423,4.4823260361035615,-11.620868540883006,5.677501270200589,-9.784109663228492,3.6339024733266667,7.1196640159965465,3.013755632693299,-1.4963012357801206,-12.927483436964355,-3.998139545841528,-11.736600976918346,12.953147619295912,2.273622917391066,-6.788238052529858,-15.75289012473698,-5.943367270682416,-17.298369811083596,-6.150207189901825,-13.41801213655516,10.133419648689845,4.105908383303248
41,2025-03-12,-6.2770763973793935,-8.081203388711945,6.680768602124818,-12.39769513665188,5.473882266964199,3.7506665814747437,5.0045129738104865,5.6197701419104895,-12.04931573979522,5.565004197238896,-7.846427163860282,2.377852681976399,7.113797077387196,3.0080357841882774,-0.8031941304151946,-11.750958664343592,-4.330536807237201,-11.831869970186688,11.685281575935305,1.6762556283143315,-6.77792499474139,-18.01746527856237,-6.484311542556324,-17.614319937034118,-5.468574481883882,-10.224279845836682,10.121832861575474,4.105761293198919
42,2025-03-13,-6.279384573305339,-8.082427439375941,6.682085512312042,-12.401890135040404,5.47097679442433,3.749130520318784,5.003893194343865,5.613552093719876,-11.792798569219034,5.24239194124281,-7.846468291441172,2.3765239917806342,7.107085173343032,3.0013558261778557,-0.8084077788810085,-11.750361367729669,-4.333296919057156,-11.831557959694726,11.685978706655908,1.6781923179681772,-6.788338041320528,-18.01544222876028,-6.550406627976224,-17.035190510461845,-5.469944299660538,-10.222992283221807,10.108440999520887,4.105729347165177
43,2025-03-14,-6.282262741894513,-8.084118673982152,6.682722340321956,-12.40693486208321,5.467576612735855,3.747037973344538,5.003080600770197,5.6064815549157245,-11.79649536355548,5.23923627724628,-7.846593675234993,2.3750411207436724,7.099439079024913,2.9936018288823636,-0.814686129158658,-11.749839354630367,-4.337080700637614,-11.83115664732669,11.685802941092152,1.6796417395517587,-6.800453307167485,-18.013416416998936,-6.557259086309199,-17.03573164080176,-5.47155255449132,-10.221634795978666,10.093040907907277,4.1058372501425495
44,2025-03-15,-6.284058075481097,-8.086330059966325,6.6834343315086535,-12.409091532445998,5.466326896567475,3.7443245948619857,5.002029790166722,5.604364765874958,-11.800899439061684,5.235593545666064,-7.8468134911285885,2.3733898225880017,7.0962622959532755,2.9892618577921617,-0.8177311789136219,-11.750384972048572,-4.342005465104339,-11.830654654828312,11.685464121675375,1.6814045413419318,-6.804726766571041,-18.013456298320957,-6.56530589339562,-17.036492984727747,-5.473423668540587,-10.22020331371659,10.085524153745437,4.107000438161114
45,2025-03-16,-7.99722482028095,-10.009007653240886,6.684228480541333,-12.411799448467757,6.786376571780196,4.622078764029718,5.000714309864971,5.601978860630316,-11.423981273660813,5.5888739137886265,-7.847138845193464,2.3715545742274644,7.092668082872787,2.9842359350401204,-1.2108482485007537,-14.783601392061147,-5.386928889211168,-14.631086417270604,11.684942790406303,1.6835141706763617,-6.809820587837441,-18.013778309098072,-5.835107359872186,-17.01285518744944,-5.475584270965999,-10.218693419420928,10.076904017912907,4.108432147832666
46,2025-03-17,-8.497168624213638,-10.01175451030722,6.685112423327364,-13.632688535165059,6.507061897074098,4.618525565551773,4.99910516246003,5.252907423505226,-11.429816134216114,5.584966563746838,-7.847581859725186,2.3695184399735165,7.088612985519756,2.978446160234701,-1.9901067271395396,-15.004230521287734,-5.393228944755447,-14.630280075858995,11.684217585787394,1.6860072608673349,-8.379781111659833,-18.885595958670287,-5.844849570469276,-17.014782697962954,-5.4780634197516695,-10.217100299698703,10.067059145754456,4.110166825285055
47,2025-03-18,-8.300248136834124,-9.54343206112638,6.621762793858805,-13.296677442111259,6.4484059094245545,4.674322719388906,4.867283823759964,5.156366218855276,-10.585002553780427,5.513732625493768,-7.848155769909229,2.3672629160843743,7.901778544360083,2.6734973035621667,-1.8518422274095698,-14.748654046258679,-4.869109341737474,-14.217754780515286,11.489046617618769,1.754478970098841,-8.140311223255981,-18.453043660966536,-5.071269928286659,-16.098735179274193,-5.480892853824855,-10.215418685993603,10.57527584792225,5.228281240797917
48,2025-03-19,-7.380585804207852,-9.54746166918494,9.09992662094788,-12.004845726576127,6.6290225082097765,4.670246329509671,4.532886458445443,5.278881956416853,-10.591163429187773,5.510518165438165,-7.848875032940042,2.364767752046996,7.899470568876076,2.6683780655818587,-0.7515632959980758,-14.00960831241763,-4.87721533967527,-14.21770799869461,13.632813079393323,4.567040162502437,-6.725963770159273,-17.283727682992982,-5.0806452637496085,-16.101681594625937,-5.484107280893046,-10.213642784987037,10.567848634457935,5.231092503294217
49,2025-03-20,-7.384387653731995,-9.552339121739157,9.100764651082063,-12.008048810563338,6.627332282902235,4.665519277231398,4.530899345488598,5.276896460306388,-10.596919936779694,5.507120269754252,-7.849755451786138,2.3620107442222027,7.897052173142855,2.662463271536853,-0.75705537082976,-14.011719936634229,-4.88681984450776,-14.217858398970556,13.631663996570662,4.569865305593464,-6.7311523502569495,-17.284945270869727,-5.089799667025441,-16.104040206533945,-5.487744707563936,-10.211766196008341,10.559515444679707,5.234588901606003
50,2025-03-21,-7.388874982957746,-9.558155811107728,9.10197311679719,-12.01168247708933,6.625477410156494,4.660070672381785,4.528482091724939,5.274653517297922,-10.601728303731985,5.505785373518063,-7.850814316239898,2.3589674965428746,7.894516149276755,2.6556621989936327,-0.7633975728012521,-14.01435239311424,-4.898085138725943,-14.218226483489513,13.630455208522129,4.573491025072251,-6.737028959791409,-17.28633599438725,-5.095942930213922,-16.107513677250047,-5.491846819697024,-10.209781812782772,10.550178348270387,5.238853950283122
51,2025-03-22,-7.392921636971913,-9.565012281372569,9.10378119458718,-12.013820886608572,6.624300004558906,4.653821346710554,4.525460937024831,5.273825236119875,-10.606950057328532,5.504349387090066,-7.849558812417472,2.357908821734512,7.8968394324678295,2.651965888322398,-0.7686216324130069,-14.017221641530819,-4.911190934662015,-14.218833628083123,13.62924213161201,4.578320257562349,-6.739995650488697,-17.287646122728447,-5.102600670238466,-16.1112994444186,-5.49164999068296,-10.207467634151984,10.548805320790228,5.244873544145431
52,2025-03-23,-7.397650981966933,-9.573019361955494,9.106072205090635,-12.016227382418732,6.623036100555383,4.646682567090756,4.521895189198322,5.272905101192197,-10.138017214769102,5.9010624356093295,-7.848203966726485,2.356805274103181,7.899680732790217,2.647734875913373,-0.7746148814115505,-14.020687082522315,-4.926336794864738,-14.219701929046249,13.627967394288957,4.584177015892314,-6.743322281226535,-17.289132483610928,-4.236954779159772,-16.039079650378433,-5.491398692623305,-10.205009240829666,10.54741560870359,5.251945856876844
53,2025-03-24,-7.403134265669539,-9.58229949374688,9.108899399051237,-12.018927888672492,6.6216775402528665,4.638554487436085,4.517726270902923,5.271884234957013,-10.143462390447256,5.90041827661686,-7.846741833486225,2.355654769903008,7.903099642949825,2.642907937251532,-0.7814567254166729,-14.024811805922406,-4.943745006310795,-14.220853981182966,13.62662566995416,4.591173128148315,-6.747043653715479,-17.290812123629504,-4.243044113830396,-16.043880667064116,-5.491087063583217,-10.202396603389232,10.546007580201357,5.260191705698293
54,2025-03-25,-7.204373976849547,-9.592988288055428,9.040778935184447,-11.604247801782686,6.502864438170293,4.629324275966395,4.4241643899081735,5.189238650837326,-10.149225001853582,5.899853215582832,-7.845163727371486,2.354455028247873,8.460260709038018,2.2614010547792818,-0.7015095386792547,-13.707238415019841,-4.963664012089033,-14.222312564021824,13.46494332509262,4.616614545276273,-6.41500915094536,-16.793486452620012,-4.24937178627075,-16.049078217436413,-5.490708699123613,-10.199618755619358,10.721661763817298,6.198859654258736
55,2025-03-26,-7.211109578059965,-9.605236368299098,9.044656303906237,-11.60719334249935,6.501488737235219,4.618863836507259,4.418763000003397,5.188302368354574,-10.155330652832438,5.899378824255826,-7.843460131052131,2.353203538016881,8.46434345796766,2.255063718915449,-0.709620840824746,-13.712598315295184,-4.986372531791838,-14.224100204806357,13.463419303909633,4.62589330390284,-6.418890974144777,-16.795495710853924,-4.255951828576612,-16.054709477088263,-5.49025659303525,-10.196663669069013,10.71940717688311,6.20927973905221
56,2025-03-27,-8.045421046129613,-9.665571421834171,8.742862269262949,-12.049205344034402,5.562515284044059,3.944982020638088,4.260120975933502,4.718302720264891,-10.026419941671062,5.563291028413151,-7.841620587653522,2.351897518718651,8.469164222850177,2.247775313764529,-2.4829057620855544,-13.607936330173672,-5.720589401196083,-13.61055344247226,13.00298324519645,4.482741293329447,-7.330902623769511,-16.767508064299292,-4.46312891325791,-15.589710970084212,-5.489723068934872,-10.193518106372172,10.716939536614706,6.221388909085648
57,2025-03-28,-7.3622417789936225,-9.67727785094593,8.38279817957768,-11.905910169048495,5.374701084334197,3.932383345831437,3.980823829259019,4.050313169808529,-10.030363477728828,5.564527144279815,-7.839633575064816,2.3505338741161568,8.474806360426046,2.2394203658709877,-1.9875406946594252,-12.736942863327819,-5.744894505114494,-13.609661196777367,12.3636220088367,4.401974350318661,-7.855596999239966,-15.956223338857024,-4.465836333449014,-15.594890622008643,-5.4890997009486595,-10.190167449180972,10.714226726297033,6.235385994555058
58,2025-03-29,-7.367440821192592,-9.690543309826271,8.386962984126349,-11.907523324231258,5.37262450602687,3.9180156611146453,3.9745811987763857,4.04873015617166,-10.03437499209872,5.5659674691733025,-7.8393987862815475,2.34934907307627,8.477774490921036,2.232062038104464,-1.994816315165722,-12.740065327219462,-5.772527648711626,-13.608558970940916,12.361544182902735,4.412381785349963,-7.858793168059598,-15.956253480402918,-4.468407522925417,-15.600342461272021,-5.490049713205277,-10.188747859357818,10.7098365290255,6.245712452816571
59,2025-03-30,-7.373283940368995,-9.705534032793235,8.391634437457194,-11.909285166465803,5.370128979518513,3.9016614869363955,3.9674149904584155,4.046760980949929,-9.592152418314456,5.763299372915894,-7.839233873048442,2.3481341889713914,8.481276778215502,2.223700022215523,-2.003154960850482,-12.743412919887508,-5.803872545856839,-13.60719551972963,12.35904942791561,4.424219446998778,-7.862524185515874,-15.956046147415734,-3.828853045398562,-15.35545179123035,-5.49109968407705,-10.187368062019832,10.704976800431025,6.257576755999979
60,2025-03-31,-7.37819187248237,-9.715679219370454,8.397419792243134,-11.911208890225186,5.3685209272467445,3.894964185187803,3.959171201934318,4.044362335547536,-9.592002415809215,5.7654162105730995,-7.839148007073101,2.3468890227034684,8.485374078348686,2.2142144392128946,-2.0096709452356256,-12.746712799729114,-5.820715034182651,-13.610643404558257,12.356590994177452,4.438248590308817,-7.86684655467765,-15.955571225772722,-3.826586205236116,-15.357418626382316,-5.492258984369633,-10.18603702977657,10.69958851756158,6.271159639135791
61,2025-04-01,-7.180739752023631,-9.72703762968549,8.289391268178226,-12.111023645659852,5.2611017098162085,3.8874739941416623,3.9309853153036,3.8413439641584706,-9.857380893854188,4.883598264934081,-7.73583600894546,1.9611346909404075,8.135943767268287,1.829051649070771,-1.9196380422074224,-12.44184146183984,-5.839563635543828,-13.614511623827152,12.220376583481826,4.358405952874627,-8.269679681501382,-15.952367609818323,-4.973782628920107,-14.740979158788269,-5.774701318005053,-9.696970699885867,9.964995416339057,6.306892118197516
62,2025-04-02,-7.55568383206075,-10.619423869727509,8.090770638145651,-13.297807160762188,5.3544204297447,4.08484907038008,3.8932221754411653,5.36728472445285,-10.871954733316803,5.196920153241929,-7.735890218568862,1.9599798371596295,8.138693959019012,1.8193472564743285,-2.2012634023160507,-12.91010426180545,-6.534574799347429,-14.70427294010759,11.983992813586816,4.197548462704486,-7.930522436309338,-18.665091885215038,-5.6750345800748745,-16.06887488655873,-5.775910381409233,-9.695870055728491,9.95804121549334,6.319346702544683
63,2025-04-03,-7.5635267786213,-10.633785149568705,8.093056041694854,-13.300941360605469,5.35202970211892,4.073350188372208,3.890759804592667,5.365127721984811,-10.875747580554373,5.195367712793403,-7.735993472799767,1.9586830512905395,8.14180761973337,1.808344152521451,-2.21149707650238,-12.915556480740221,-6.560434961196497,-14.707135337940914,11.983815846287522,4.202296237102187,-7.935813638620658,-18.66606908259028,-5.68037986776097,-16.071115293347777,-5.7773104215092275,-9.694676524090307,9.950151772254822,6.333463467211919
64,2025-04-04,-7.571542748236045,-10.645921016254256,8.093248444530268,-13.30466515842424,5.349022670651872,4.062952957354802,3.8905751965540896,5.3628216384595495,-10.877759657385237,5.1932173677397095,-7.736151687407356,1.9572299236623238,8.145324167289541,1.7958819581973835,-2.2225200775841722,-12.920565418887918,-6.582968058899454,-14.708873973609059,11.983823641084356,4.202673247976178,-7.941843519964691,-18.66748679688379,-5.6845422896455275,-16.070977025124947,-5.778921763745032,-9.69338161106968,9.941206125486925,6.349442209092158
65,2025-04-05,-7.576722638662833,-10.653045128374014,8.09333785167536,-13.308715499317215,5.346302203484524,4.058775713853059,3.8894727821584922,5.361957094518058,-10.88005673544934,5.189618710628313,-7.736371416407319,1.9556044114596518,8.144883722364218,1.7938650360010964,-2.230420435178309,-12.923024842147356,-6.594269414520955,-14.711820842227073,11.982810633833852,4.203865069516867,-7.946758404799157,-18.67067259383527,-5.690438024821027,-16.069675446077653,-5.780767004947668,-9.69197582786697,9.938748758365314,6.351018686363122
66,2025-04-06,-7.5824308499103,-10.660977285537651,8.093232271175046,-13.313444826920453,5.343160136925916,4.054370034253469,3.888267746706937,5.361125563042776,-10.878172527474367,5.187473548700004,-7.736659941083237,1.9537885907355301,8.144349866343836,1.7917675920633516,-2.239270712984384,-12.925590986836216,-6.606607251284182,-14.715347319791121,11.981500017881983,4.204964524468108,-7.952319263877676,-18.67457038996323,-5.690698978774363,-16.06564607617437,-5.7828713503477065,-9.690448531818767,9.936117458407187,6.3525822742804845
67,2025-04-07,-9.47162855007544,-11.482805542303806,6.458081758035689,-13.533609700359435,4.804384841464029,3.6405699737960804,5.569270300599281,3.9640986387584594,-12.080723049429622,4.889810832104619,-7.737025376097849,1.951762359199855,8.143712147749387,1.7895856263881122,-4.667243708611411,-14.276013391539468,-7.842235568507726,-15.123375516099888,12.027352058634971,0.8888114574364083,-9.569511061600975,-17.497708339117892,-7.190912217325003,-16.97053388153424,-5.785263016897994,-9.688787735297703,9.933297774137499,6.354126521361275
68,2025-04-08,-9.476745169346266,-10.960377788366428,6.460178296071409,-13.821574077672828,4.70171994508289,3.6487084258205678,5.3902928555877265,4.016285991442427,-11.891255331610356,4.613159112666647,-9.984275197619603,3.5617113772648787,6.426908663787368,2.652951363971543,-4.775025224263376,-14.178465114429155,-7.31166936254586,-14.609086214186995,11.850471151659136,1.0698854404836826,-9.805288086230401,-17.837860069115255,-7.278096218943709,-16.504414444277003,-6.422563820354724,-13.54598657488448,9.079860027758912,3.7739572998158253
69,2025-04-09,-9.481378239134187,-11.601485822673629,6.298425503102002,-14.72869186385719,4.696672684623158,3.798381057651634,5.247111976813064,5.296649098453642,-13.074074601381009,5.415016497937359,-9.988042324675463,3.561375373839652,6.424253448408217,2.651794740282774,-4.78470555451103,-14.178050923757345,-7.803104765021995,-15.399866880325263,11.545537479915065,1.0513135262889381,-9.432042765403548,-20.025340962310832,-7.659058103443649,-18.48909109931837,-6.426666950835811,-13.549417698515116,9.076048188690992,3.7724587081254435
70,2025-04-10,-9.85416074019537,-11.643647155376875,5.805586256505426,-15.071012466886634,4.644739430473038,3.3772199721417104,5.098912881678773,5.0846703262942405,-13.07648119281959,5.413400792762836,-9.99285990308847,3.561121294019163,6.420997219629359,2.6505878319909164,-5.209421309722332,-14.498900170668408,-8.266427183235166,-15.020867127518585,10.9044991381842,0.7066733748266527,-9.986342140592393,-20.155682793180873,-7.663080400056755,-18.48988198558243,-6.431738609069308,-13.553981197107634,9.071585051620275,3.7704093876384426
71,2025-04-11,-10.088283193447305,-11.646078917492959,4.820423558945316,-15.841163149189224,4.340869032280241,3.375814018898747,5.042869171730802,4.915500710755302,-13.077809108052122,5.414397555734975,-9.998852838616198,3.5609567218571674,6.417071929637376,2.649325931720138,-5.747414161167064,-14.429152225727545,-8.270264898594212,-15.021892936391707,9.863292730676118,-0.2224456127854859,-10.925662438433921,-20.756663859944528,-7.6634115523171475,-18.492206663787098,-6.437896116759031,-13.559809560473365,9.066397861357514,3.767745997917238
72,2025-04-12,-10.093563228118546,-11.648852021529464,4.81579917983765,-15.845078462036858,4.334444797421422,3.374328320211868,5.042327888092325,4.912700961210561,-13.079544633181161,5.415564881879531,-10.006161121158708,3.5608886743391395,6.416140416337873,2.6496736521173028,-5.759118430697124,-14.428008025539967,-8.274523701317596,-15.023180341741332,9.858127067929974,-0.22652870825467541,-10.932377500826297,-20.75777942324742,-7.66397975130163,-18.49510951506069,-6.445272446819569,-13.567049795497848,9.065814068455175,3.7664667642205703
73,2025-04-13,-9.579861944478969,-11.38602900370052,4.809884371980537,-16.824026304028404,4.30589882066086,2.902489964987557,5.041632779550071,5.136286251274917,-15.665752325781524,4.815287166732191,-10.01494226032652,3.560923187217793,6.414873141217726,2.650182057449646,-5.273963123818109,-13.885760765139828,-8.483539038712962,-14.288518968688077,9.851517151530608,-0.2317484075695333,-11.687740052753487,-21.96031255530332,-10.850465159049332,-20.481039492513716,-6.454019073108728,-13.575865447544313,9.065055198667372,3.7646910837680796
