end_date,dem,rep,net,dem_std,rep_std,net_std,dem_lower_ci,dem_upper_ci,rep_lower_ci,rep_upper_ci,net_lower_ci,net_upper_ci
2019-09-19,46.80324999482319,40.70378635722618,-6.09946363759701,0.9297228400500971,0.8631998648177817,1.3702338911660767,44.980993228325,48.62550676132138,39.011914622183326,42.39565809226903,-8.78512206428252,-3.4138052109114994
2019-09-20,46.8469317850781,40.69623491316692,-6.150696871911184,0.918784456650923,0.8407455698441244,1.3431957571627464,45.04611425004229,48.64774932011391,39.048373596272434,42.3440962300614,-8.783360555950168,-3.5180331878722013
2019-09-21,46.8881564526996,40.68942111452832,-6.198735338171273,0.9061287991486884,0.8184398635585053,1.3150318040272888,45.11214400636817,48.664168899031026,39.08527898195365,42.293563247102995,-8.77619767406476,-3.6212730022777873
2019-09-22,46.92709881919347,40.68326339170821,-6.243835427485259,0.8920007481659268,0.796290767413527,1.2859364773004645,45.17877735278825,48.67542028559868,39.1225334875777,42.24399329583872,-8.76427092299417,-3.723399931976349
2019-09-23,46.96393447159915,40.67768964810147,-6.286244823497685,0.8765947065323253,0.7742888923569735,1.256052943591566,45.245808846795796,48.68206009640251,39.1600834190818,42.19529587712114,-8.748108592937154,-3.824381054058216
2019-09-24,46.918416820686744,40.54275531016249,-6.375661510524253,0.8098267652139581,0.8485528931452287,1.0810226688972746,45.33115636086739,48.5056772805061,38.87959163959784,42.20591898072714,-8.494465941562911,-4.256857079485595
2019-09-25,46.896111941347286,40.59558309060689,-6.300528850740397,0.7950807746537629,0.863540004618661,1.1039009279696512,45.33775362302591,48.45447025966866,38.90304468155431,42.28812149965946,-8.464174669560913,-4.136883031919881
2019-09-26,46.87484492665047,40.593776514852536,-6.281068411797931,0.7799154368355206,0.8430891567869825,1.0783620457932388,45.34621067045285,48.40347918284809,38.94132176755005,42.24623126215502,-8.39465802155268,-4.167478802043183
2019-09-27,46.85754858417573,40.58559969451345,-6.271948889662281,0.7562013671661291,0.8148735009080826,1.0433690024322295,45.37539390453012,48.33970326382134,38.9884476327336,42.18275175629329,-8.316952134429451,-4.22694564489511
2019-09-28,46.838395578490335,40.58499937239775,-6.253396206092581,0.7409326046013543,0.79508387320647,1.0189011545758475,45.38616767347168,48.29062348350899,39.02663498091307,42.143363763882434,-8.250442469061241,-4.25634994312392
2019-09-29,46.82003693167294,40.641707850800536,-6.178329080872407,0.725363973268137,0.8122322954892367,1.04098717838621,45.39832354406739,48.24175031927849,39.04973255164163,42.23368314995944,-8.218663950509379,-4.137994211235435
2019-09-30,47.092354661103926,40.69643873918238,-6.3959159219215405,0.875028471299535,0.7399567343434469,1.152134576110927,45.377298857356834,48.80741046485102,39.24612353986923,42.146753938495536,-8.654099691098956,-4.137732152744124
2019-10-01,47.09689740834258,40.8764830123999,-6.2204143959426705,0.8374408894748998,0.8658223539404631,1.1774784489508847,45.45551326497177,48.738281551713385,39.179471198676595,42.57349482612321,-8.528272155886405,-3.9125566359989365
2019-10-02,47.08842134568978,40.850337812473086,-6.2380835332166935,0.872313544661404,0.809963287159233,1.1591965138642288,45.37868679815343,48.79815589322613,39.26280976964099,42.43786585530518,-8.510108700390582,-3.966058366042805
2019-10-03,47.066900339572,40.884654661725435,-6.182245677846568,0.861160110112281,0.8099570395824159,1.1682205914121657,45.37902652375193,48.75477415539207,39.297138864143896,42.47217045930697,-8.471958037014414,-3.892533318678723
2019-10-04,46.99712569837625,40.96638793261311,-6.0307377657631385,0.9055549700392752,0.8761373609591715,1.343063948521097,45.222237957099274,48.77201343965323,39.249158705133134,42.683617160093085,-8.663143104864488,-3.3983324266617885
2019-10-05,46.92896037317187,41.045749676193566,-5.883210696978304,0.9414604761223829,0.9286455112414095,1.4779317688787084,45.083697839972,48.77422290637174,39.225604474160406,42.865894878226726,-8.779956963980572,-2.986464429976035
2019-10-06,46.914209065382444,41.070999635461526,-5.843209429920921,0.921756033616929,0.9137109808864322,1.4537143310707832,45.107567239493264,48.720850891271624,39.280126112924115,42.861873157998936,-8.692489518819656,-2.993929341022186
2019-10-07,46.95270819309789,41.04235404333214,-5.910354149765749,0.9067658115287323,0.8949723015181582,1.4308057804140641,45.17544720250157,48.72996918369421,39.28820833235655,42.79649975430773,-8.714733479377315,-3.1059748201541835
2019-10-08,46.66574419546339,41.2890506635775,-5.376693531885895,1.0817304506336962,1.2377286380446566,1.7656673073965823,44.54555251222135,48.78593587870543,38.86310253300997,43.714998794145025,-8.837401454383196,-1.9159856093885934
2019-10-09,46.68350089009882,41.12345041139324,-5.560050478705572,1.0393879061502698,1.2795038954373066,1.7462331229948629,44.64630059404429,48.72070118615335,38.615622776336124,43.63127804645036,-8.982667399775503,-2.1374335576356405
2019-10-10,46.94380587552726,41.240338177848074,-5.703467697679187,1.182770351333745,1.2630198962303216,1.659656924513922,44.62557598691312,49.2620357641414,38.764819181236646,43.7158571744595,-8.956395269726475,-2.4505401256318997
2019-10-11,46.94380587552726,41.240338177848074,-5.703467697679187,1.182770351333745,1.2630198962303216,1.659656924513922,44.62557598691312,49.2620357641414,38.764819181236646,43.7158571744595,-8.956395269726475,-2.4505401256318997
2019-10-12,46.970956540728245,41.21287372549074,-5.758082815237509,1.1639195684156527,1.2438301465425634,1.6415800114852253,44.68967418663357,49.25223889482292,38.774966638267315,43.65078081271416,-8.97557963774855,-2.540585992726468
2019-10-13,47.010359099802464,40.89031925547182,-6.120039844330641,1.0865440383640723,1.4336258466313871,1.808312434190742,44.88073278460888,49.13998541499605,38.080412596074304,43.70022591486934,-9.664332215344496,-2.575747473316787
2019-10-14,47.033113224441884,40.78609394248042,-6.247019281961463,1.0690835400765717,1.483176405447434,1.8618032935820044,44.9377094858918,49.12851696299197,37.87906818780345,43.69311969715739,-9.89615373738219,-2.5978848265407346
2019-10-15,47.247181094808965,40.71823566950933,-6.528945425299635,1.2092199978773164,1.4530414014759068,1.8553174177922391,44.87710989896942,49.61725229064851,37.870274522616555,43.56619681640211,-10.165367564172424,-2.8925232864268464
2019-10-16,47.213405652471906,40.672118535172686,-6.54128711729922,1.1952630993735762,1.4388571950197409,1.8139630464901277,44.8706899776997,49.556121327244114,37.85195843293399,43.49227863741138,-10.09665468841987,-2.9859195461785695
2019-10-17,47.180688041808935,40.67532357885752,-6.505364462951409,1.180173348473937,1.4054714267993504,1.7770663058216158,44.867548278800015,49.493827804817855,37.920599582330794,43.43004757538425,-9.988414422361776,-3.022314503541042
2019-10-18,47.09861104688224,40.727994631141414,-6.370616415740828,1.2115256347463175,1.3877909154103594,1.8270353705697961,44.72402080277946,49.473201290985024,38.00792443693711,43.44806482534572,-9.951605742057628,-2.789627089424027
2019-10-19,47.09861104688224,40.727994631141414,-6.370616415740828,1.2115256347463175,1.3877909154103594,1.8270353705697961,44.72402080277946,49.473201290985024,38.00792443693711,43.44806482534572,-9.951605742057628,-2.789627089424027
2019-10-20,47.09861104688224,40.72799463114141,-6.370616415740827,1.2115256347463175,1.3877909154103594,1.8270353705697961,44.72402080277946,49.473201290985024,38.0079244369371,43.44806482534571,-9.951605742057627,-2.7896270894240263
2019-10-21,47.27590583282268,40.83647292566726,-6.4394329071554175,1.257289600933946,1.3492743627446093,1.7422287175105269,44.811618214992144,49.740193450653216,38.19189517468782,43.481050676646696,-9.854201193476051,-3.024664620834785
2019-10-22,47.38579246830042,40.969118361246196,-6.41667410705423,1.2271543732440309,1.3504222949376683,1.6247549242785717,44.980569896742125,49.79101503985872,38.32229066316837,43.615946059324024,-9.60119375864023,-3.2321544554682293
2019-10-23,47.38579246830042,40.96911836124619,-6.416674107054229,1.2271543732440309,1.350422294937668,1.6247549242785717,44.980569896742125,49.79101503985872,38.32229066316836,43.61594605932402,-9.60119375864023,-3.2321544554682284
2019-10-24,47.385792468300416,40.96911836124619,-6.416674107054229,1.2271543732440309,1.350422294937668,1.6247549242785715,44.98056989674212,49.79101503985871,38.32229066316836,43.61594605932402,-9.601193758640228,-3.232154455468229
2019-10-25,47.38579246830042,40.969118361246196,-6.41667410705423,1.2271543732440309,1.3504222949376683,1.6247549242785717,44.980569896742125,49.79101503985872,38.32229066316837,43.615946059324024,-9.60119375864023,-3.2321544554682293
2019-10-26,47.007485869901934,41.62023962649968,-5.387246243402252,1.398282535190671,1.897438991132401,2.7211928189013017,44.26685210092822,49.74811963887565,37.90125920388017,45.33922004911919,-10.720784168448803,-0.05370831835570122
2019-10-27,47.007485869901934,41.62023962649968,-5.387246243402253,1.398282535190671,1.8974389911324012,2.7211928189013017,44.26685210092822,49.74811963887565,37.90125920388017,45.33922004911919,-10.720784168448805,-0.05370831835570211
2019-10-28,47.25682825411674,41.45278823709958,-5.804040017017157,1.369226506867541,1.7450875401075738,2.6175519930298434,44.57314430065636,49.94051220757712,38.032416658488735,44.87315981571043,-10.93444192335565,-0.673638110678664
2019-10-29,47.268525034536744,41.65499835164491,-5.613526682891826,1.2962751798971395,1.7731450223744005,2.5461961194709373,44.72782568193835,49.80922438713514,38.17963410779109,45.13036259549874,-10.604071077054863,-0.6229822887287888
2019-10-30,47.600495249735005,41.802572808952334,-5.797922440782672,1.461758065308214,1.68705418685825,2.4084724335194854,44.73544944173091,50.4655410577391,38.49594660271016,45.109199015194505,-10.518528410480863,-1.0773164710844814
2019-10-31,47.600495249735005,41.802572808952334,-5.797922440782672,1.461758065308214,1.68705418685825,2.4084724335194854,44.73544944173091,50.4655410577391,38.49594660271016,45.109199015194505,-10.518528410480863,-1.0773164710844814
2019-11-01,47.600495249735005,41.802572808952334,-5.797922440782673,1.461758065308214,1.68705418685825,2.4084724335194854,44.73544944173091,50.4655410577391,38.49594660271016,45.109199015194505,-10.518528410480865,-1.0773164710844823
2019-11-02,47.59616340104647,41.71020653240613,-5.885956868640336,1.4028873906813182,1.6548854198787435,2.3432063875775913,44.846504115311085,50.34582268678185,38.466631109443796,44.95378195536847,-10.478641388292415,-1.293272348988257
2019-11-03,47.59616340104647,41.710206532406126,-5.885956868640336,1.4028873906813182,1.6548854198787435,2.343206387577591,44.846504115311085,50.34582268678185,38.46663110944379,44.95378195536846,-10.478641388292413,-1.2932723489882578
2019-11-04,47.59616340104646,41.710206532406126,-5.885956868640336,1.4028873906813182,1.6548854198787435,2.3432063875775913,44.84650411531108,50.345822686781844,38.46663110944379,44.95378195536846,-10.478641388292415,-1.293272348988257
